account_length,international_plan,voice_mail_plan,number_vmail_messages,total_day_minutes,total_day_calls,total_eve_minutes,total_eve_calls,total_night_minutes,total_night_calls,total_intl_minutes,total_intl_calls,number_customer_service_calls,payment_delay
100,no,no,0,167.2,100,141.2,87,251.3,76,6.1,6,3,no
196,no,no,0,234.0,109,249.5,114,173.1,70,9.1,5,2,no
95,no,no,0,128.6,115,216.2,88,255.3,96,6.3,2,6,yes
105,no,no,0,227.4,121,268.5,89,143.3,82,13.0,4,1,no
54,no,no,0,247.5,85,225.4,93,244.3,132,10.2,2,2,yes
109,no,no,0,175.6,80,238.0,94,198.4,103,10.2,6,1,no
113,no,no,0,81.3,116,220.6,124,235.7,113,8.9,3,0,no
114,no,no,0,206.3,113,223.5,97,234.3,119,8.1,6,2,no
169,yes,no,0,57.1,98,199.7,78,274.7,103,6.5,6,3,no
111,no,no,0,224.9,117,191.9,127,229.9,97,10.3,3,0,no
81,yes,yes,32,229.0,80,221.0,113,291.4,91,12.4,5,1,no
99,no,no,0,95.4,105,207.2,101,136.0,117,5.6,5,1,no
113,yes,no,0,122.4,98,223.8,116,267.5,148,11.6,5,3,no
145,no,no,0,199.2,124,126.0,86,289.2,135,7.6,3,1,no
90,no,no,0,160.9,97,136.4,46,209.0,121,9.1,4,2,no
127,no,no,0,262.9,95,175.9,126,202.1,101,7.5,5,1,no
36,no,no,0,202.4,115,230.7,115,202.0,127,10.2,2,3,no
77,no,no,0,184.7,130,194.0,105,249.1,91,9.0,4,1,no
110,no,no,0,272.5,113,288.9,113,172.4,96,10.1,5,2,yes
134,no,yes,41,162.0,82,324.7,77,160.1,112,11.9,5,0,no
146,no,yes,19,176.6,88,162.7,66,215.5,98,14.6,6,1,no
86,no,no,0,217.8,93,214.7,95,228.7,70,11.3,7,0,no
73,no,no,0,241.7,115,168.5,133,169.8,122,11.1,2,2,no
57,no,yes,29,279.9,121,223.1,109,251.7,94,13.0,2,1,no
130,no,no,0,127.0,102,206.9,107,231.7,99,6.1,6,0,no
74,no,no,0,180.0,110,212.9,100,182.3,95,11.8,10,0,no
122,no,no,0,232.5,96,205.5,120,213.7,91,11.9,2,0,no
42,no,no,0,251.1,81,178.3,106,184.6,90,12.7,5,0,no
108,no,no,0,138.6,122,172.3,117,231.6,92,9.8,3,1,no
119,no,yes,32,186.4,75,206.9,92,150.6,80,12.1,2,1,no
108,no,yes,32,209.5,108,109.6,64,189.7,145,9.1,6,6,yes
139,no,no,0,236.6,109,169.9,107,212.3,118,11.1,2,1,yes
181,yes,no,0,161.3,83,124.4,83,262.0,98,14.1,3,0,yes
63,no,no,0,162.5,86,165.4,112,163.7,67,13.4,6,4,yes
45,no,yes,38,196.8,92,254.2,108,261.8,85,7.7,2,1,no
193,no,no,0,96.8,92,142.6,103,210.1,115,10.9,5,2,yes
177,no,no,0,189.5,99,176.3,117,225.9,112,14.2,2,1,no
116,no,no,0,51.1,106,208.6,137,198.0,92,12.3,3,1,no
110,yes,no,0,135.1,99,227.3,123,176.0,110,13.2,4,1,yes
115,no,no,0,206.2,113,176.4,102,297.1,119,11.0,7,1,no
164,no,no,0,160.6,111,163.2,126,187.1,112,9.0,3,1,no
145,yes,no,0,113.0,63,187.0,131,146.8,61,10.9,7,1,no
140,no,no,0,129.6,79,246.2,99,172.1,124,9.4,10,3,no
121,no,no,0,162.4,87,285.2,104,117.4,125,5.8,5,2,no
43,no,no,0,159.5,99,119.7,149,173.9,126,6.8,3,2,no
152,no,yes,26,214.8,82,226.7,135,206.7,97,7.6,11,1,no
21,no,no,0,244.7,81,168.0,117,281.5,87,6.6,1,1,no
165,no,no,0,216.6,126,190.8,104,224.7,123,12.4,8,0,no
120,no,no,0,163.6,109,237.3,95,186.2,141,12.3,5,0,no
110,no,no,0,196.1,103,199.7,123,135.9,71,12.9,1,3,no
51,no,no,0,95.3,103,189.3,116,238.7,110,13.6,4,1,no
78,no,no,0,87.7,74,214.8,58,201.3,147,10.8,6,1,no
50,no,yes,35,192.6,97,135.2,101,216.2,101,7.9,2,2,no
19,yes,no,0,237.7,98,207.1,121,182.2,95,4.5,4,0,no
137,no,no,0,209.1,104,189.4,96,214.4,83,14.8,4,3,no
106,no,no,0,191.4,124,200.7,116,230.1,76,8.2,3,1,no
54,no,no,0,210.5,102,204.5,83,127.8,53,8.5,5,1,no
93,no,no,0,190.2,68,262.2,64,130.0,92,8.8,4,0,no
82,no,no,0,185.8,36,276.5,134,192.1,104,5.7,7,4,no
37,no,no,0,191.1,69,129.2,113,207.5,117,12.9,1,0,no
122,no,no,0,128.3,89,237.7,62,166.6,128,11.2,5,1,no
143,no,no,0,110.1,113,169.0,59,166.7,94,9.2,2,1,no
81,no,yes,46,168.3,124,270.9,103,222.5,98,6.7,2,4,no
53,no,no,0,184.8,98,216.4,125,141.1,116,18.4,3,2,no
149,no,no,0,175.4,80,197.4,127,188.2,102,9.7,2,2,no
116,no,no,0,110.9,54,213.4,82,186.2,116,7.9,2,2,no
54,no,no,0,230.2,89,148.7,110,255.6,139,8.1,3,4,no
111,no,no,0,294.7,90,294.6,72,260.1,121,10.8,3,1,yes
130,no,no,0,252.0,101,170.2,105,209.2,64,5.7,5,0,no
83,yes,yes,32,94.7,111,154.4,98,200.4,109,10.6,6,2,no
113,no,no,0,132.1,72,247.5,107,246.2,123,6.9,6,3,no
143,no,no,0,167.8,72,211.0,99,153.5,109,10.5,6,4,yes
91,no,yes,27,204.6,96,136.0,93,210.5,82,6.6,2,3,no
124,no,no,0,133.2,80,144.2,98,261.0,102,12.0,3,3,yes
102,yes,no,0,78.4,117,214.7,113,119.5,75,7.2,5,0,no
112,no,no,0,167.8,88,247.9,81,155.1,108,11.9,4,0,no
169,no,no,0,100.8,112,230.0,69,193.6,95,9.5,2,0,no
97,no,yes,32,168.4,129,225.9,97,191.8,95,8.5,7,0,no
83,no,no,0,221.4,103,231.8,103,122.5,100,9.8,5,3,no
59,no,yes,28,120.9,97,213.0,92,163.1,116,8.5,5,2,no
134,no,no,0,164.9,115,126.5,96,238.5,125,10.0,9,2,no
177,no,yes,27,230.2,106,196.1,78,215.4,108,10.4,2,1,no
103,no,no,0,189.8,110,115.5,83,191.3,103,12.2,4,0,no
71,no,no,0,212.1,114,235.9,91,207.7,135,11.3,5,4,no
140,no,no,0,159.1,104,269.8,106,220.4,116,10.3,4,1,no
37,no,yes,20,264.7,81,216.5,110,210.7,102,10.4,7,0,no
92,no,yes,27,233.6,126,152.9,94,262.1,95,12.8,4,1,no
130,no,no,0,139.0,98,120.2,116,160.4,113,14.5,2,3,no
55,no,yes,20,189.3,95,118.6,113,250.2,102,12.5,4,2,no
174,no,no,0,139.4,96,143.4,108,225.2,107,10.0,5,2,no
121,no,no,0,123.6,113,229.4,85,242.9,97,10.3,4,0,no
50,no,no,0,258.1,106,161.4,106,225.1,110,11.7,5,1,no
106,no,no,0,210.6,96,249.2,85,191.4,88,12.4,1,2,yes
76,no,yes,22,160.1,107,168.7,136,23.2,102,9.5,4,3,no
43,no,yes,39,188.3,108,167.6,116,189.9,92,15.6,5,1,no
105,no,no,0,193.2,139,260.3,104,226.4,133,7.8,2,1,no
158,no,yes,19,127.6,88,235.2,82,195.0,87,10.1,3,0,no
74,no,no,0,177.4,136,240.3,104,237.3,133,12.0,3,0,no
92,no,no,0,145.9,90,148.1,105,241.3,93,8.4,1,2,no
146,no,no,0,169.5,93,230.9,71,269.8,115,9.0,7,2,no
138,yes,no,0,46.5,104,186.0,114,167.5,95,9.6,4,4,yes
79,no,no,0,236.8,135,186.4,87,126.9,112,10.4,5,2,no
73,no,no,0,177.9,89,131.2,82,186.2,89,11.5,6,3,no
67,no,no,0,225.9,78,243.1,83,84.1,94,13.5,2,2,yes
107,no,no,0,156.3,75,215.3,93,118.2,115,8.8,2,1,no
60,yes,no,0,97.2,91,243.7,93,235.0,116,10.1,2,1,yes
99,no,yes,33,179.1,93,238.3,102,165.7,96,10.6,1,2,no
74,no,no,0,102.7,89,149.3,100,188.1,114,11.0,5,0,no
123,no,no,0,159.1,94,241.6,119,202.4,120,6.5,1,1,no
132,no,yes,10,182.9,54,292.4,68,142.3,116,11.5,4,0,no
53,no,yes,27,25.9,119,206.5,96,228.1,64,6.5,7,1,no
97,no,yes,27,125.9,90,123.4,91,230.0,71,7.3,7,0,no
152,no,no,0,216.7,70,152.7,102,181.2,99,11.6,6,1,no
61,no,yes,40,105.0,78,180.6,100,174.1,115,10.2,2,2,yes
131,no,no,0,234.0,117,209.4,143,258.8,105,9.8,3,1,no
162,no,yes,21,205.2,128,231.7,128,180.3,100,10.6,3,2,no
73,no,yes,31,194.4,104,176.0,84,230.1,110,11.5,3,0,no
56,no,no,0,245.5,39,231.8,116,156.9,68,10.1,10,5,no
65,no,no,0,116.8,87,178.9,93,182.4,150,14.1,2,1,no
51,no,yes,32,206.1,134,179.6,84,332.2,90,10.2,2,3,no
107,no,no,0,260.5,108,102.4,110,129.7,148,9.8,5,1,no
167,yes,no,0,219.1,100,242.9,90,168.9,101,10.1,4,2,no
119,no,yes,35,217.1,92,220.8,134,249.5,93,8.0,5,2,no
73,no,no,0,122.0,92,138.3,114,224.2,128,5.8,5,1,no
87,no,no,0,124.3,91,173.4,105,256.3,109,7.5,5,3,no
57,yes,yes,30,234.5,130,195.2,116,268.8,94,11.4,4,2,no
143,no,no,0,202.8,109,165.8,104,143.9,71,4.6,4,1,no
90,no,no,0,192.1,80,269.3,125,259.6,97,11.7,4,2,no
64,no,no,0,206.2,76,232.4,76,251.6,96,13.6,2,1,no
128,yes,no,0,192.8,96,136.6,86,151.8,75,13.5,4,1,yes
118,no,yes,42,148.7,105,167.3,105,270.6,105,10.4,7,0,no
138,yes,no,0,169.3,82,217.9,147,184.2,77,9.4,9,1,no
136,no,no,0,152.6,97,208.9,85,119.1,99,5.0,10,1,no
124,no,no,0,184.8,74,175.1,84,158.2,95,10.5,6,1,no
33,no,yes,33,221.4,110,276.1,86,222.9,102,10.1,4,1,no
132,no,no,0,140.3,144,294.8,89,153.5,126,11.7,4,2,no
106,no,no,0,182.8,96,193.7,93,219.5,113,7.7,2,2,no
103,no,yes,18,149.9,84,170.9,84,171.5,112,11.5,7,0,yes
91,no,no,0,133.8,61,158.8,96,189.6,92,10.5,2,1,no
90,no,no,0,169.4,127,157.2,111,172.4,103,10.7,2,1,no
46,no,no,0,210.2,92,227.3,77,200.1,116,13.1,7,1,no
84,no,no,0,146.8,133,171.7,73,234.5,69,9.9,3,1,no
106,no,no,0,223.0,121,110.1,98,188.7,107,7.1,12,0,no
44,no,no,0,308.6,139,150.8,94,198.7,66,7.3,3,4,yes
138,no,no,0,157.5,96,271.7,107,138.2,84,10.7,6,2,no
13,no,yes,31,265.3,94,147.6,95,259.3,117,12.9,1,1,no
85,no,no,0,210.3,66,195.8,76,221.6,82,11.2,7,1,no
115,no,no,0,132.0,90,197.5,75,175.8,114,0.0,0,3,no
67,no,no,0,176.2,120,236.0,138,152.5,104,10.6,4,1,no
128,no,no,0,199.3,86,194.8,102,298.2,82,14.3,2,4,no
134,no,no,0,183.8,111,123.5,92,160.7,105,6.1,2,1,no
122,no,no,0,107.9,88,235.8,109,228.6,119,9.5,3,2,no
127,no,no,0,261.7,105,181.8,107,100.9,131,3.3,5,0,no
109,no,no,0,193.6,58,148.7,115,282.5,105,13.1,1,2,no
144,no,yes,38,276.3,149,252.0,112,132.5,85,8.7,3,1,no
145,no,no,0,224.2,89,314.9,121,182.9,121,16.1,3,1,yes
78,no,no,0,131.6,102,290.4,134,190.5,95,0.0,0,3,no
141,no,no,0,301.4,87,269.2,111,148.6,95,14.4,5,0,yes
113,no,no,0,150.1,120,200.1,85,266.7,105,11.0,3,2,no
95,no,no,0,134.4,104,152.4,95,236.5,80,9.4,3,1,no
110,no,no,0,188.0,127,90.5,118,150.3,64,15.3,3,3,no
154,no,no,0,94.5,97,178.2,127,230.2,99,9.2,3,2,no
153,no,no,0,202.2,132,158.9,78,111.4,98,8.6,4,2,no
120,no,no,0,177.2,88,270.4,99,231.5,90,14.0,2,2,no
91,no,no,0,231.8,120,150.6,106,269.2,129,11.6,7,3,no
232,no,no,0,165.6,104,195.9,115,118.3,77,11.8,3,1,no
96,no,no,0,170.5,86,277.5,88,162.5,117,12.2,6,1,no
146,no,yes,11,180.7,82,173.7,90,231.5,89,10.1,4,2,no
143,no,no,0,160.4,120,285.9,104,182.5,85,6.9,4,3,no
97,no,no,0,218.0,86,184.0,94,240.5,110,6.4,8,3,no
146,yes,no,0,133.0,65,262.8,93,214.3,128,11.2,3,1,no
42,no,no,0,166.8,138,212.4,78,194.7,70,12.4,9,2,no
98,no,no,0,162.5,81,159.2,114,157.2,97,9.7,1,2,no
122,no,no,0,190.0,125,141.5,77,216.8,68,15.9,3,3,no
77,no,no,0,185.9,95,212.0,98,282.3,81,11.3,4,3,no
78,no,no,0,145.5,124,143.4,71,291.1,123,9.5,5,3,no
137,no,no,0,111.8,106,281.9,89,233.0,93,11.5,4,4,yes
85,no,no,0,176.4,122,224.9,123,219.6,50,11.5,1,1,no
73,no,no,0,177.2,118,270.5,84,241.8,112,12.3,2,3,yes
55,no,yes,25,165.6,123,136.1,95,175.7,90,11.0,2,3,no
79,no,no,0,66.7,124,204.0,91,254.7,110,15.1,2,1,no
136,no,no,0,88.5,112,279.5,98,278.0,69,7.5,12,1,no
50,no,yes,40,235.7,127,223.0,126,297.5,116,9.9,5,2,no
115,no,no,0,245.0,97,250.7,75,270.2,124,13.7,8,1,yes
134,no,yes,10,159.4,79,91.0,94,199.5,137,10.0,3,2,no
161,no,no,0,107.5,121,256.4,46,247.2,131,12.6,3,2,no
113,no,no,0,61.2,111,92.3,88,197.4,114,13.7,3,5,yes
67,no,no,0,124.0,77,222.2,95,151.2,111,13.1,2,0,no
74,no,no,0,141.9,103,201.0,110,211.2,117,10.9,11,1,no
16,no,no,0,228.3,80,130.9,75,156.7,98,8.4,9,1,no
123,no,no,0,114.4,91,216.6,123,250.6,102,11.0,3,0,no
86,no,no,0,190.5,115,179.6,130,258.5,89,10.1,5,3,no
116,yes,yes,27,175.5,137,210.6,60,294.8,121,6.9,5,1,no
134,no,no,0,141.7,95,205.6,101,218.5,60,8.8,6,0,no
63,no,no,0,6.6,107,359.3,142,252.5,131,5.6,3,0,no
105,no,no,0,213.4,100,204.9,52,179.7,93,9.5,6,1,no
88,no,no,0,141.7,102,226.2,125,100.1,93,11.9,8,0,no
60,no,yes,43,179.9,100,245.1,71,225.7,114,11.4,4,2,no
111,no,yes,33,154.0,122,207.3,123,186.2,105,10.8,8,1,no
108,no,no,0,154.2,123,112.3,86,246.4,75,15.4,4,4,yes
119,no,no,0,37.4,102,182.3,115,191.9,100,8.3,5,2,no
77,no,no,0,175.5,86,205.1,78,245.2,100,17.8,3,4,no
78,yes,no,0,198.9,93,210.6,86,252.1,99,14.4,12,0,yes
115,no,no,0,245.2,105,159.0,109,229.9,74,7.2,8,0,no
92,no,no,0,201.9,74,226.8,119,217.5,80,13.7,6,3,no
152,no,no,0,197.1,126,130.1,76,78.1,100,7.4,4,3,no
130,no,yes,30,185.0,117,249.5,141,157.8,103,7.4,7,0,no
93,no,yes,32,116.9,120,232.4,97,127.7,112,11.0,9,0,no
122,no,no,0,180.0,88,145.0,77,233.7,120,11.5,6,2,no
112,no,yes,27,213.0,121,226.2,101,189.8,99,11.1,3,4,no
136,no,no,0,252.4,74,167.9,81,248.3,110,10.7,3,2,no
114,no,no,0,155.3,75,169.9,87,207.0,133,12.6,5,2,no
78,yes,no,0,71.5,126,166.8,127,211.6,86,8.3,2,3,yes
80,no,no,0,148.6,106,210.8,65,203.7,86,10.0,2,2,no
111,no,no,0,304.6,56,157.6,101,188.2,116,12.4,1,1,yes
169,no,no,0,276.1,120,123.5,88,261.9,116,11.9,5,1,no
48,no,no,0,247.6,114,172.3,110,264.4,107,7.1,3,1,no
113,no,yes,34,44.9,63,134.2,82,168.4,118,13.3,3,1,no
42,no,no,0,184.5,98,200.5,93,279.2,91,8.8,3,2,no
157,no,yes,27,201.4,85,101.3,60,258.5,113,11.9,5,2,no
138,no,no,0,251.0,119,91.2,96,142.2,87,13.8,3,3,no
142,no,no,0,128.5,95,192.6,91,79.0,95,9.2,6,2,no
83,no,no,0,188.3,70,243.8,88,213.7,79,10.3,6,0,no
120,no,yes,27,179.6,142,262.8,103,239.9,81,11.1,2,1,no
72,no,yes,27,111.7,68,252.8,106,255.5,109,7.8,4,1,no
84,no,no,0,190.2,102,197.7,141,247.5,102,9.8,6,2,no
157,no,yes,30,194.3,107,243.2,108,322.2,114,7.1,5,1,no
93,no,no,0,151.4,89,186.4,76,172.5,120,10.9,3,0,no
52,no,yes,38,169.3,88,225.9,97,172.0,86,8.2,3,0,no
143,no,no,0,172.3,97,174.0,108,188.2,119,13.0,4,2,no
38,no,no,0,149.0,92,49.2,78,163.3,93,13.9,11,0,no
90,no,no,0,114.4,122,127.7,154,253.1,109,10.1,5,2,no
90,no,no,0,261.8,128,220.6,104,136.6,91,9.6,5,1,no
129,no,no,0,150.0,98,232.4,101,261.2,123,12.5,6,1,no
116,no,no,0,215.6,127,105.5,110,291.7,80,11.2,7,3,no
73,no,no,0,234.7,102,195.7,110,253.4,71,8.4,8,2,no
108,no,no,0,187.4,101,199.9,126,216.1,107,12.6,8,1,no
94,no,yes,28,233.2,88,113.3,102,118.0,71,16.1,4,0,no
143,no,no,0,211.4,94,184.5,89,243.2,108,5.5,5,1,yes
73,yes,no,0,202.9,108,285.9,121,219.0,102,12.8,5,1,no
141,no,no,0,146.5,121,169.9,125,238.8,112,8.2,5,0,no
171,no,yes,25,223.2,77,183.2,118,150.8,90,10.2,3,3,no
81,no,no,0,140.8,97,211.5,109,216.9,53,12.2,4,0,no
105,no,no,0,104.2,75,272.9,91,187.2,107,9.2,2,1,no
78,no,no,0,109.5,105,286.1,90,247.6,113,4.9,9,1,no
90,no,yes,29,150.1,109,264.7,103,178.4,97,5.8,4,1,no
68,no,no,0,195.4,116,212.1,101,138.4,134,15.1,11,1,no
63,yes,yes,36,199.0,110,291.3,111,197.6,92,11.0,6,1,no
29,no,no,0,196.8,81,168.0,110,132.6,98,12.7,7,2,no
124,no,no,0,108.2,92,214.3,83,185.5,155,13.2,11,4,yes
48,no,no,0,128.2,71,48.1,78,116.3,80,8.9,3,0,no
148,yes,no,0,218.9,88,208.0,85,203.3,99,11.1,4,0,no
43,yes,no,0,251.5,105,212.8,104,157.8,67,9.3,4,0,no
103,no,yes,28,121.0,105,270.4,100,160.5,76,7.7,4,2,no
98,no,no,0,158.5,90,254.4,67,178.4,104,14.8,5,2,no
71,no,no,0,217.7,114,182.0,105,113.5,87,8.5,10,4,no
79,no,no,0,187.3,108,177.1,72,269.2,135,9.5,3,3,no
147,no,no,0,130.6,83,208.1,144,204.6,72,15.6,3,3,no
65,no,no,0,217.9,89,238.8,101,194.4,105,6.6,4,0,no
77,no,no,0,233.8,104,266.5,94,212.7,104,7.6,3,2,no
92,yes,no,0,183.6,96,149.7,55,135.2,71,11.8,4,0,no
45,no,yes,22,196.6,84,313.2,92,163.3,108,11.9,3,0,no
92,no,no,0,184.7,60,262.0,73,239.5,120,12.3,6,2,yes
185,no,no,0,139.6,92,250.2,115,158.1,79,10.8,4,1,no
45,no,yes,29,135.8,104,222.5,101,235.6,92,7.9,6,2,no
43,yes,no,0,160.5,92,235.8,121,111.8,95,13.8,5,1,yes
29,no,no,0,157.4,122,145.0,75,281.8,92,9.3,2,1,no
127,no,no,0,189.7,110,142.4,116,175.2,79,8.5,8,2,no
13,no,yes,21,315.6,105,208.9,71,260.1,123,12.1,3,3,no
117,no,yes,21,153.2,112,263.3,110,135.0,85,11.9,7,1,no
132,no,no,0,99.5,110,129.1,80,125.1,124,9.7,3,0,no
126,no,yes,30,153.4,90,151.4,97,153.8,97,12.8,4,4,yes
96,no,no,0,178.0,140,294.6,125,242.2,91,12.0,6,2,no
111,no,no,0,78.3,119,198.2,94,248.5,94,12.1,4,1,no
54,no,no,0,255.4,122,22.3,87,152.6,72,11.1,6,0,no
63,no,no,0,83.0,64,177.0,106,245.7,89,13.0,3,0,no
115,yes,no,0,249.9,95,242.5,104,151.7,121,15.3,6,1,yes
131,no,no,0,136.8,84,179.4,81,235.2,151,5.0,3,2,no
80,no,no,0,198.1,160,156.7,87,182.1,76,9.3,3,3,no
113,no,no,0,159.8,143,210.1,93,175.1,86,13.1,7,2,no
137,no,no,0,174.4,120,156.3,98,136.5,121,10.2,5,0,no
42,no,no,0,171.0,129,183.9,96,130.2,90,4.6,6,0,no
85,no,no,0,164.0,111,229.4,108,220.7,105,9.3,2,1,no
69,no,no,0,143.6,88,141.8,86,194.0,83,10.8,5,3,no
68,yes,yes,39,142.0,140,241.6,89,302.0,72,11.3,5,1,no
83,no,no,0,195.0,92,210.5,83,180.6,92,11.0,13,0,no
35,no,no,0,105.6,129,258.2,129,213.1,77,8.7,3,0,no
64,no,yes,19,291.1,150,226.7,123,219.1,67,7.5,2,1,no
39,no,yes,38,201.8,66,200.1,87,173.7,112,9.5,3,0,no
78,no,no,0,130.8,64,223.7,116,227.8,108,10.0,5,1,no
55,no,no,0,180.1,77,235.5,98,169.4,104,11.1,2,0,no
111,no,yes,21,127.1,94,228.3,116,166.7,108,7.1,3,1,no
166,no,no,0,220.7,106,177.8,118,206.1,102,12.4,9,1,no
72,no,no,0,141.3,133,134.9,96,227.5,97,11.2,3,2,no
43,no,no,0,165.8,96,132.0,105,323.2,62,10.7,6,0,no
161,no,no,0,166.2,125,279.4,78,181.0,85,13.4,6,1,no
145,no,no,0,135.0,122,206.3,88,210.4,90,19.7,4,0,no
45,no,no,0,155.7,110,260.3,103,192.2,98,11.0,1,1,no
73,no,yes,47,173.7,117,204.0,114,174.6,94,6.3,3,2,no
115,no,no,0,80.8,81,195.7,91,190.1,66,11.7,6,1,no
117,no,yes,17,221.3,82,167.6,100,262.7,87,4.4,4,0,no
166,yes,no,0,47.7,89,264.4,95,235.2,97,13.2,3,0,yes
115,no,no,0,268.0,115,153.6,106,232.3,65,17.0,1,3,no
123,no,no,0,236.2,135,273.9,88,227.0,77,10.1,6,2,yes
89,no,yes,35,174.4,108,196.7,100,127.4,74,11.8,3,1,no
56,no,no,0,210.4,80,176.6,96,149.7,56,15.5,4,1,no
83,no,no,0,135.2,76,161.0,98,129.3,105,9.0,6,0,no
98,no,yes,40,212.1,90,233.9,110,234.0,84,7.1,4,0,no
82,no,no,0,300.3,109,181.0,100,270.1,73,11.7,4,0,yes
1,no,yes,26,69.7,84,250.4,79,230.2,122,8.3,3,2,no
53,no,no,0,57.5,95,265.5,131,244.3,128,11.6,6,3,no
35,no,no,0,149.3,113,242.2,122,174.3,104,8.9,6,2,no
87,no,no,0,151.0,83,219.7,116,203.9,127,9.7,3,5,yes
99,no,no,0,191.2,110,163.9,102,243.6,114,14.1,3,1,no
101,no,no,0,206.6,105,224.9,117,249.9,100,14.6,3,0,no
116,no,no,0,205.0,90,140.9,114,272.6,96,7.5,4,2,no
91,no,no,0,134.7,116,295.3,98,195.5,121,6.6,5,2,no
48,no,no,0,198.2,108,181.0,70,238.9,86,12.1,2,1,no
96,no,no,0,160.2,117,267.5,67,228.5,68,9.3,5,2,no
125,no,no,0,169.3,90,156.0,138,210.8,106,11.6,6,2,no
73,no,no,0,175.4,130,248.1,105,122.4,85,12.2,4,0,no
159,no,no,0,189.1,105,246.1,147,242.0,106,10.4,5,1,yes
109,no,no,0,264.7,69,305.0,120,197.4,86,9.5,9,1,yes
130,no,no,0,155.9,95,256.1,97,262.9,103,11.7,3,3,no
78,no,no,0,149.7,119,182.2,115,261.5,126,9.7,8,0,no
166,no,no,0,181.4,108,253.8,54,112.3,94,11.6,6,1,no
172,no,no,0,270.0,102,256.6,111,168.5,104,12.0,5,2,yes
111,no,yes,28,128.8,104,157.3,52,147.4,76,10.3,2,2,no
111,no,yes,36,166.2,54,238.8,109,108.8,92,11.2,2,3,no
82,no,yes,24,155.2,131,244.5,106,122.4,68,10.7,3,1,no
139,no,no,0,211.1,103,206.9,108,193.9,70,5.6,4,0,no
105,no,no,0,102.8,74,281.7,125,228.1,113,13.2,5,2,no
102,no,no,0,245.4,82,260.3,124,195.1,82,10.5,3,3,yes
167,yes,no,0,244.8,91,60.8,105,176.7,110,10.7,3,2,no
116,no,no,0,133.8,88,177.1,103,185.2,106,12.4,4,2,no
65,no,no,0,111.0,51,219.8,84,202.0,89,4.4,14,1,no
71,no,yes,22,141.4,107,163.0,105,220.0,99,5.6,3,2,no
38,no,no,0,175.7,109,211.8,97,137.9,109,9.2,3,5,yes
125,no,no,0,212.3,89,215.4,127,186.8,73,11.3,2,2,no
143,yes,no,0,186.9,98,196.5,110,215.3,104,12.3,3,4,no
71,no,no,0,238.0,82,278.5,94,193.1,134,11.8,10,0,yes
168,no,no,0,183.2,131,179.2,73,292.8,100,9.9,5,2,no
92,no,yes,29,201.3,130,203.7,115,129.9,113,6.4,6,1,yes
92,no,no,0,196.5,82,190.0,89,163.2,99,10.8,2,2,no
67,no,yes,35,245.4,89,148.2,102,274.0,136,7.5,6,1,no
113,no,no,0,92.6,85,177.6,92,159.8,72,14.4,4,3,no
88,no,no,0,138.3,116,236.0,138,179.1,110,9.6,4,3,no
85,no,no,0,144.4,88,264.6,105,185.4,94,9.9,3,1,no
79,no,no,0,205.7,123,214.5,108,226.1,106,6.7,18,1,no
67,no,no,0,144.7,91,219.6,106,233.5,98,12.6,8,1,no
149,no,no,0,221.4,95,198.7,63,106.2,70,10.0,3,1,no
95,yes,yes,37,220.2,109,185.3,99,205.1,82,4.1,2,0,yes
94,no,no,0,139.1,93,237.9,100,227.1,59,11.4,3,1,no
154,yes,no,0,145.9,69,208.2,141,180.9,106,14.4,10,0,yes
36,no,yes,16,149.4,111,131.8,113,132.7,87,6.7,2,0,no
97,no,no,0,169.2,91,224.6,122,108.0,115,13.0,5,1,no
113,no,no,0,203.4,85,219.8,140,240.0,107,8.3,5,1,no
64,yes,yes,33,127.2,93,162.9,104,247.4,109,8.1,13,0,no
148,no,yes,25,230.7,102,233.8,109,215.8,90,13.5,2,3,no
82,no,no,0,101.0,93,155.6,104,304.4,93,13.3,2,0,no
45,no,no,0,211.3,87,165.7,97,265.9,72,13.3,6,1,no
66,no,no,0,113.9,112,271.8,106,216.7,95,15.6,3,2,no
8,no,yes,36,242.9,67,170.9,59,177.3,130,4.8,12,1,no
92,no,no,0,250.6,100,41.7,94,186.2,100,9.7,6,2,no
140,no,no,0,120.3,108,240.4,84,216.4,74,7.7,3,4,yes
53,no,yes,37,167.3,99,194.7,99,236.7,112,12.0,9,2,no
162,no,no,0,217.6,87,279.0,71,250.7,65,10.4,4,2,yes
118,no,no,0,232.4,92,191.0,68,213.0,138,7.7,4,1,no
86,no,no,0,166.2,112,255.3,81,228.1,97,5.4,7,1,no
77,no,yes,36,172.2,88,161.6,112,259.7,115,11.8,4,2,no
97,no,no,0,217.6,81,320.5,51,150.7,110,4.2,3,0,no
122,no,yes,34,205.1,123,203.3,123,126.7,106,10.7,1,2,no
148,no,no,0,185.2,87,170.4,96,165.1,104,9.5,13,1,no
169,no,no,0,179.2,111,175.2,130,228.6,92,9.9,6,2,no
112,no,no,0,208.7,150,212.8,104,178.1,98,8.5,4,0,no
67,no,no,0,102.8,93,137.8,91,158.9,110,8.9,5,1,no
90,no,no,0,193.7,83,154.2,79,299.0,60,12.7,3,1,no
73,no,no,0,214.3,145,268.5,135,241.2,92,10.8,13,1,no
112,no,no,0,172.7,112,244.5,83,242.3,68,4.1,1,0,no
108,no,yes,35,169.8,136,173.7,101,214.6,105,9.5,7,2,no
115,no,no,0,178.7,114,271.0,96,245.9,94,16.4,5,2,no
